date,Combined Equal Weight,Combined Min Variance,Equity-Only Equal Weight,Equity-Only Min Variance,Crypto-Only Equal Weight,Crypto-Only Min Variance
2020-09-03,-0.03611870273927122,-0.024908815484407314,-0.02216754760131534,-0.02393599269473411,-0.10587447842905064,-0.11887787837286604
2020-09-04,0.0014319609456646446,-0.00577704235372881,-0.003171277680784454,-0.0068944583887549085,0.024448154077910143,0.03188161395593159
2020-09-08,-0.022324334209526873,-0.018976287251134493,-0.02411324966211537,-0.0201946905625712,-0.013379756946584363,-0.021128173407186722
2020-09-09,0.015072916967977518,0.018584379595715298,0.01629646351030971,0.019018597315401127,0.008955184256316594,0.012052427470786022
2020-09-10,-0.010869261181879955,-0.015276910835968901,-0.016839540803678676,-0.01637707780231213,0.018982136927113667,0.019077209897716378
2020-09-11,0.005723316880903714,0.006466203867287393,0.005506631552116339,0.005438611735079913,0.0068067435248405864,0.008865253362180992
2020-09-14,0.014438833402467398,0.011915455075907194,0.013795675236696779,0.011979470091465227,0.01765462423132048,0.021321617133465823
2020-09-15,0.002516911483615168,0.004982178840413542,0.006141433967741317,0.004524577363830174,-0.015605700937015578,-0.006880530650679949
2020-09-16,0.0042931730202693304,-0.0037622132035803994,0.0059722556467219695,-0.004715416804910682,-0.0041022401119938726,0.01676381830935135
2020-09-17,0.0011213385830818507,-0.0036749191239840396,-0.0029420866612460033,-0.0036479363005582415,0.021438464804721127,0.0068966280510553086
2020-09-18,-0.011020584723580576,-0.0059571853776077075,-0.012057002082331762,-0.005991011416263457,-0.005838497929824605,-0.008529881719375838
2020-09-21,-0.02597245031155231,-0.006562828239163744,-0.017501930309393177,-0.005228882782351906,-0.06832505032234804,-0.06138333676478458
2020-09-22,0.0056751662652879155,0.005656819544180223,0.0036559846500593025,0.004349626437988062,0.015771074341430973,0.01058708460135652
2020-09-23,-0.026759662942899356,-0.018547047005865822,-0.023433060720340078,-0.0204291480138307,-0.04339267405569573,-0.04428475650317844
2020-09-24,0.01204159409602531,0.0032825277331047413,0.004112029059099802,0.003571889043199158,0.05168941928065285,0.04864684406524748
2020-09-25,0.014548908816150053,0.00756819327014667,0.010870430394522868,0.00656059873137264,0.03294130092428595,0.026027941107598294
2020-09-28,0.01179655481484275,0.008862664584181734,0.015534096505021602,0.008630450047641682,-0.0068911536360515184,-0.0038040820292858683
2020-09-29,-0.005630529465144425,-0.00435253716640288,-0.008284910060938323,-0.005311306710289802,0.0076413735138250675,0.008978910840132647
2020-09-30,0.007242925094336532,0.009736872202724085,0.008978468503625547,0.009965076106920335,-0.0014347919521085386,-0.0008595310112645273
2020-10-01,-0.001562893273823109,0.0033859948012123576,0.0011677257083073937,0.003645147798927339,-0.015215988184475627,-0.015789162543423774
2020-10-02,-0.0039014009552980336,-0.011115243738943816,-0.0003034522179952731,-0.01153242929046378,-0.021891144641811848,-0.01143504449873533
2020-10-05,0.01548602043938725,0.015207885204534278,0.017864918848640075,0.015247381606581758,0.003591528393123089,0.010097384854982667
2020-10-06,-0.012705530442454337,-0.017098862664037127,-0.013321365763380832,-0.017362812862059963,-0.009626353837821833,-0.019349298057715576
2020-10-07,0.012791762050537392,0.008575659839590343,0.014852481858752714,0.008390581465346235,0.0024881630094607645,0.005605211154428166
2020-10-08,0.012375986354679389,0.003360924304061267,0.011843734618134396,0.003255458348015916,0.015037245037404369,0.015649323500849462
2020-10-09,0.005097239337368794,0.006893468114161376,0.0014301819301177994,0.006963090655604525,0.023432526373623766,0.015433481153760076
2020-10-12,0.00919891238934439,0.010304651474996537,0.008760629380128776,0.010484497580181272,0.011390327435422478,0.010154730640294998
2020-10-13,-0.007094862376709563,-5.191777513009909e-05,-0.007560940634278472,0.0005228560846634576,-0.004764471088864997,-0.00893450670622805
2020-10-14,-0.005074400079080766,-0.003605346188987099,-0.004927761654344269,-0.0038324135989806552,-0.005807592202763257,-0.0135382380490582
2020-10-15,-0.0009787547565647092,-0.006488184875240149,-0.00021179181312319653,-0.006621633398234315,-0.0048135694737722725,-0.003890209384221051
2020-10-16,-0.0027443673832838814,0.0018354583863378609,0.0004336212065617127,0.0017552235504763804,-0.018634310332511863,-0.00359017333522655
2020-10-19,-0.008438004908013396,-0.014906049730314595,-0.01312508203110495,-0.015226665679891713,0.014997380707444354,0.027424666804055142
2020-10-20,-0.0004442855628636739,-0.0005223217397700882,0.0039095424183510745,-0.0007292143017036873,-0.022213425468937426,-0.006666466435635175
2020-10-21,0.0025630509020215,-0.002629909585766725,-0.007900200540816716,-0.0028807046897104606,0.054879308116212576,0.049831519139045
2020-10-22,0.01492987167835669,0.005050865231411637,0.01234601499376679,0.0045928837957965665,0.027849155101306214,0.015543085451034881
2020-10-23,-0.0019294311143752628,-0.00032440447400892893,-0.0007725052344552544,-0.00012492376472871238,-0.007714060513975308,-0.008062135707363837
2020-10-26,-0.017704136338239668,-0.007463181163975422,-0.016738475883556193,-0.007551171188789121,-0.022532438611657046,-0.01022133897875398
2020-10-27,-0.005159400318448709,0.00020396937594304059,-0.009275301565284744,0.00013703411205105855,0.015420105915731463,0.025598186171614766
2020-10-28,-0.02858868863644474,-0.028101003866426593,-0.029684084590568205,-0.02788834217058544,-0.023111708865827422,-0.027879603571341265
2020-10-29,0.00863545622164991,0.004032961846529237,0.01199941440486183,0.003883034793662122,-0.008184334694409667,-0.0038215206442796467
2020-10-30,-0.008113192327080371,-0.0020382739990067547,-0.006002825092488347,-0.00224903188260858,-0.018665028500040506,-0.005773699204623032
2020-11-02,0.009626351175130556,0.013949672504272592,0.018858159183407053,0.013814831226770841,-0.036532688866251925,-0.022930841447773857
2020-11-03,0.011736298439152469,0.013161277916151605,0.01474345666780892,0.013176475495457153,-0.0032994927041297695,0.015705690802787508
2020-11-04,0.006319720790986544,0.013933771578722524,0.006718925501091532,0.014310876895146039,0.004323697240461588,-8.244568374963157e-05
2020-11-05,0.022569911499662303,0.012397321954529425,0.017325662182162194,0.01183531637230392,0.0487911580871629,0.06755381867764912
2020-11-06,0.008030782032204838,0.0003479193544367226,-0.0015937211549880079,0.0005078888436639054,0.05615329796816909,0.0296933282613491
2020-11-09,0.023912903323439323,-0.009882453215429798,0.032613165559338964,-0.009974541675676877,-0.019588407856058886,-0.014429401863130508
2020-11-10,0.00794719372807069,0.012810570267285187,0.00943869996086471,0.012619622436922958,0.0004896625641006123,0.0035758311540527708
2020-11-11,0.004242761209353326,0.006888277382121581,0.003062625915727954,0.006916607748233586,0.01014343767748017,0.016033357020714744
2020-11-12,-0.010664166536831068,-0.007095729997419702,-0.012904737581357541,-0.007288478810930044,0.0005386886858012805,0.011709663160315572
2020-11-13,0.018626103686749648,0.011402386469480602,0.01662392916728279,0.011592580478777589,0.028636976284083973,0.019685389058471732
2020-11-16,0.024236173757029425,0.0031127723744442367,0.01977343008262187,0.0027963124670483766,0.046549892129067176,0.04133901709595243
2020-11-17,0.00803896975278272,-0.00323117868499512,-0.000761701817568681,-0.0037120406765658895,0.05204232760453974,0.05344758190103298
2020-11-18,-0.011393201668488487,-0.014264843940732986,-0.011684586232227161,-0.01441166651720145,-0.009936278849795133,-0.009068703982524316
2020-11-19,0.004225093934530302,0.005026491215824071,0.0039350591320664804,0.005378238209030743,0.005675267946849406,0.006874010799869565
2020-11-20,0.004834314224144687,0.0005159328381304628,-0.004804328623841559,0.0003267256805481449,0.05302752846407591,0.054461452747580234
2020-11-23,0.03411361635096758,-0.0031799972339775946,0.015040158438988191,-0.003275184463892525,0.12948090591086447,0.18235787134018877
2020-11-24,0.033796936879885255,0.002937762446149986,0.018735689655849205,0.0025499757330507806,0.1091031730000655,0.16344911210157476
2020-11-25,-0.010371739918027149,0.002362661605057459,-0.0017601800530867512,0.0027819080480875956,-0.05342953924272913,-0.03964822988727501
2020-11-27,0.0037616546667439722,0.004992299602073579,-0.00026871628583042395,0.005184363702289104,0.023913509429615957,0.059301787368178205
2020-11-30,0.0042929422783999915,0.006443373554639032,-0.009043490099903654,0.0061331484989670965,0.07097510416991822,0.07414935126323334
2020-12-01,-0.005637179543973641,0.003733291600416435,0.006829736804636224,0.004140361381294509,-0.06797176128702298,-0.06424079223318964
2020-12-02,0.009232508830180145,0.001887492184415696,0.0068640901285011175,0.0017981951381983554,0.021074602338575277,0.023961816364029
2020-12-03,0.003991437185789272,-0.003176718854790587,0.0017761312126429488,-0.0034273161742018653,0.015067967051520881,0.011293300312203025
2020-12-04,-0.0018283293279251086,0.0035966193636178703,0.014110706529524042,0.003951472028888796,-0.08152350861517088,-0.059087877820020215
2020-12-07,-0.006331111249238864,0.002887014121968104,-0.004457478192312203,0.0032239913036755394,-0.015699276533872188,-0.011826379509600055
2020-12-08,-0.008509251312462014,0.004846738201578412,0.003857413419882532,0.005321627853108173,-0.07034257497418472,-0.058987402078363206
2020-12-09,0.0050477883737789905,-0.0011709678318823212,-0.0013109599682037747,-0.0013958681967419471,0.03684153008369283,0.02236214998229713
2020-12-10,-0.0027555022079447694,-0.0055115807534503675,0.0022701353152969838,-0.005186859320280867,-0.027883689824153537,-0.016888544663687586
2020-12-11,-0.005015486830011589,0.0038668885511531385,-0.0006311025636279388,0.004441079785826053,-0.02693740816192984,-0.018257569219592353
2020-12-14,-0.007469388706415232,-0.004167094758231059,-0.008145776994257309,-0.00419213721025566,-0.004087447267204858,-0.0025748315160694585
2020-12-15,0.010243416045665706,0.00673542137074332,0.013028075826108423,0.00677640749360473,-0.0036798828565478784,-0.004833988411595407
2020-12-16,0.015932663669500725,0.002294434812782849,-0.0019742740185412846,0.0014772504172872833,0.10546735210971075,0.11433186360332687
2020-12-17,0.004602957119297243,0.007966561200076615,0.003545765096175484,0.0072984146543227475,0.009888917234906036,0.043900195738743486
2020-12-18,-0.003086308234674067,-0.0002838959221885013,-0.006734573557992462,-0.0002245608667424575,0.015155018381917906,0.013881318923244314
2020-12-21,-0.014051902479423702,-0.005380970483173067,-0.004551697841215667,-0.005149566063443317,-0.06155292567046387,-0.042350854951871894
2020-12-22,-0.005324024680353888,-0.007839302026104032,-0.0069722159834318675,-0.00824195757204742,0.0029169318350360084,-0.0022129604343753898
2020-12-23,-0.024543070887985165,0.0005458840643296272,0.0035064440262000695,0.0008348195520551579,-0.16479064545891137,-0.12321249361849371
2020-12-24,0.02339827714264954,0.0034932162093560654,0.001900491679158332,0.0033134582542833683,0.13088720446010557,0.09437213390439159
2020-12-28,0.0056473842666206996,-0.0001483682131717312,0.0013804239143614503,-0.0003518488780001579,0.02698218602791696,-0.0008916308738301654
2020-12-29,-0.003892681768889803,0.0007564285328141152,-0.00027374559495028965,0.0006622288259786497,-0.021987362638587374,-0.02609649547109803
2020-12-30,0.004463310351515674,0.003105472567477243,0.006938138872862037,0.0027869154154308144,-0.00791083225521614,0.020786102934058436
2020-12-31,0.004572586176718671,0.009985873231015468,0.007634029621792959,0.009905934032052945,-0.010734631048652776,0.010193657253081877
2021-01-04,-0.0038907547941801576,-0.004216362057238104,-0.013701064199660195,-0.004083394153331803,0.04516079223322002,0.0025374359103568864
2021-01-05,0.01812037653999204,0.0017535753049308172,0.012674408604811128,0.0010515996060902432,0.04535021621589661,0.03771073620106591
2021-01-06,0.04018247716107984,0.005656036979593392,0.013264430714510807,0.004241762871949422,0.17477270939392503,0.08704671967526545
2021-01-07,0.010143704534638191,0.007070044929390103,0.009679796812702828,0.006952287217542019,0.01246324314431502,0.05542868189981242
2021-01-08,0.0012208607118854048,0.001421062298163477,0.0028657693620504293,0.0005453255631357321,-0.007003682538939726,0.02411069037302689
2021-01-11,-0.021524225782496312,-0.003329732912113069,-8.806647741709244e-05,-0.0023876087091492643,-0.12870502230789244,-0.08388237080984401
2021-01-12,-0.000610989886097122,-0.006299966296533577,0.003012843574414888,-0.005695335784431043,-0.01873015718865717,-0.03875412297946553
2021-01-13,0.013803567861465402,-9.526215705548296e-06,8.70916577731952e-05,-0.0021789188585781454,0.0823859488799264,0.09117671738436953
2021-01-14,0.005860779073975743,0.002068966233824184,0.003088648294878565,0.0016267718334357785,0.01972143296946164,0.03800409645289524
2021-01-15,-0.01549532333694095,-0.001391257081524106,-0.010835450462099168,-0.0011433267094114188,-0.03879468771114989,-0.049217295001610775
2021-01-19,0.007634480717274239,0.007564379164576752,0.00728379663203324,0.008430753218351477,0.009387901143479227,-0.016768554029957906
2021-01-20,0.00566190192199096,0.014285592421243172,0.00797222209594991,0.015523339791290478,-0.00588969894780378,-0.013067816595743015
2021-01-21,-0.027791277934350513,-0.008135484516745825,-0.00735487307514049,-0.00715626019830513,-0.12997330223040066,-0.12442464507359896
2021-01-22,0.007759507727108151,-0.0004288197764335664,-0.0028008371292316974,-0.001346074827504614,0.060561232008807364,0.06308574482441248
2021-01-25,-0.0020777196750773348,0.005215147818815767,0.0019324605381932263,0.004709726612513435,-0.022128620741430138,-0.0018333373984277155
2021-01-26,-0.004617090510871492,-0.0017943554128654346,-0.005039220682649926,-0.002171015277345212,-0.002506439651979331,0.0043670746840040065
2021-01-27,-0.03390197079643124,-0.022580499201172013,-0.02581577840422142,-0.02217963270648564,-0.07433293275748028,-0.061023310524185845
2021-01-28,0.02451134472452825,0.007036226404210089,0.01064321496244822,0.005475791775277727,0.09385199353492835,0.09104792993371441
2021-01-29,-0.0076170751428229,-0.0072925820824481435,-0.014793783126670682,-0.008001156768807553,0.02826646477641599,0.0436236160208987
2021-02-01,0.010204431715737181,0.004043302737325516,0.008517686014717273,0.0036617220104779593,0.018638160220836718,0.018923900533045112
2021-02-02,0.0214035617840536,0.008944867646904867,0.01747388970615294,0.009054744306585698,0.04105192217355689,0.044148383241472806
2021-02-03,0.009427809957152509,-0.008062222022967724,0.0019027846101926735,-0.0083910545747039,0.0470529366919517,0.04897552846554661
2021-02-04,0.004677017929212064,0.002164050765429266,0.009138734300265726,0.0023132887781084736,-0.01763156392605623,-0.021071778698186536
2021-02-05,0.01929836944865081,0.013411614445919685,0.006317001689045663,0.013053473590895672,0.08420520824667656,0.052647971862880685
2021-02-08,0.02434997490930227,0.004172446793065995,0.013036997474039067,0.0039061082954448354,0.08091486208561834,0.16443407140090266
2021-02-09,0.008633479616969733,-0.0032301815914903367,-0.0027438667563593655,-0.0034722619326878084,0.06552021148361524,0.0446735695334743
2021-02-10,0.008348949512855612,-0.004233647583887359,0.0014557026145883103,-0.004059995573764253,0.04281518400419214,-0.017668209412263637
2021-02-11,0.012119537999230363,-0.003522346315163116,-0.0010303835566599063,-0.0037258072844931164,0.07786914577868172,0.11330874034176205
2021-02-12,0.012771234706878482,0.00402492875892855,0.004467629428637099,0.003926809366683256,0.05428926109808539,-0.011842975499112342
2021-02-16,8.878331594455724e-05,-0.010795824330713737,0.0005560289992204569,-0.0109028267243788,-0.0022474451004349414,0.02417569311391057
2021-02-17,0.009077872795865007,0.005079468671744023,0.002470031678470779,0.0048874702692327425,0.04211707838283616,0.04655730119604564
2021-02-18,-0.0044465121074210336,-0.002427420380407739,-0.005919355778125218,-0.0025320939491652343,0.0029177062460999047,0.004662482547191208
2021-02-19,0.009084852155601876,-0.009036362043252815,0.0011058595895655544,-0.009273198169820864,0.04897981498578349,0.08601191332057896
2021-02-22,-0.008683328312674087,-0.0024092677623085987,0.002141918707192052,-0.002311048427235978,-0.0628095634120048,-0.06755535768037604
2021-02-23,-0.026107713165073605,-0.005131274334905892,0.0002474703381477858,-0.004662278067948418,-0.1578836306811806,-0.12402047039235838
2021-02-24,0.018758703010906323,-0.001354301760075021,0.014576435503532905,-0.0015264631726373103,0.03967004054777338,0.03372947657329327
2021-02-25,-0.024130059591711498,-0.01013401990113793,-0.018364899811465808,-0.009984105811461294,-0.05295585849293988,-0.055357020395364095
2021-02-26,-0.010366431104046595,-0.016008870558288608,-0.012928311779984663,-0.015808697290775383,0.0024429722756437833,-0.012470727844034081
2021-03-01,0.027648109503017652,0.01294983001931968,0.019963326496913788,0.012894275958197402,0.06607202453353705,0.0842797870602522
2021-03-02,-0.004995095667853329,0.004249321962515359,-0.002791341663546041,0.00421180938180261,-0.016013865689389763,-0.024446996658934277
2021-03-03,-0.00033320893871828777,-0.012692587472941046,-0.00703708544492842,-0.01295936724406272,0.03318617359233237,0.04491726707162004
2021-03-04,-0.009153766461762134,-0.005407893178424148,-0.007899217627752662,-0.00552419082863837,-0.015426510631809486,-0.018819720355368934
2021-03-05,0.013226334721981791,0.016438497661003502,0.017580768996769726,0.01637973237994648,-0.008545836651957895,-0.00038465160738330615
2021-03-08,0.004461557087061157,-0.0042038374029303265,0.0018204582191550921,-0.0042804361216206305,0.017667051426591484,0.0212273894873859
2021-03-09,0.01325433870480936,0.007573334318493466,0.0073186245017265615,0.007688942090759353,0.04293290972022339,0.04010640836712675
2021-03-10,0.0034800257662523453,0.006479347012742643,0.009821255768227703,0.006422962170880086,-0.028226124243624442,0.007421083422612911
2021-03-11,0.004812708500153618,0.0015779392870794464,0.005296440739070051,0.0016734011551750158,0.0023940473055714564,0.023849452412188894
2021-03-12,0.0025552918773153036,0.0036794860699925374,0.007082392417840364,0.003681395751994494,-0.020080210825309995,-0.01328311821971778
2021-03-15,-0.0011713058424096998,0.01210620944291132,0.005841980012247008,0.011952395136700902,-0.03623773511569324,-0.04610173536213944
2021-03-16,0.007015489487125959,0.007245624914531806,-0.00020791992646234747,0.007307619039613298,0.04313253655506745,0.019505389354366246
2021-03-17,0.006925596336963363,-0.004910059963848705,0.0021785532396102385,-0.004980940472115901,0.03066081182372897,0.03758942359134032
2021-03-18,-0.015048507897716846,-0.007118446924801304,-0.013475213399477744,-0.007258408747612329,-0.02291498038891239,-0.01841404559749348
2021-03-19,-0.0007063611481626306,-0.0005262347275265312,-0.004686513277944682,-0.0004938662503848042,0.019194399500747632,0.025100318621798144
2021-03-22,-0.00010487066879600671,0.008602622412759425,0.005873122338467356,0.008655275069126288,-0.02999483570511283,-0.04917316551872636
2021-03-23,-0.005565115183487841,-0.0015450990133309978,-0.008100983457706074,-0.0014809816517562578,0.007114226187603334,0.0008789843816917302
2021-03-24,-0.013883901971090516,-0.006093680080170708,-0.0033054256888003205,-0.00624758778100567,-0.0667762833825415,-0.041364502724430784
2021-03-25,0.00575361294981287,0.0018812329954123715,0.007122806063378128,0.0018795784406882552,-0.0010923526180134256,-0.015292396732221542
2021-03-26,0.03094468102817686,0.017687331971984865,0.019635042704920395,0.01752562892351582,0.08749287264445914,0.08605718128188976
2021-03-29,0.0072085187609616285,0.009866682916025467,0.001102290935636236,0.009832822627248309,0.037739657887588596,0.03116101000566078
2021-03-30,-0.0005418116981099119,-0.009119776335128312,-0.003326924065019589,-0.009017144659504267,0.013383750136438468,0.019654509643694022
2021-03-31,0.010304119991946517,-0.0005969096981272072,-0.0009145486313490105,-0.0005994114201671217,0.06639746310842415,0.0775933521839037
2021-04-01,0.014672578757863939,0.0110721459989962,0.011919235422437927,0.011200800919037652,0.028439295434994006,-0.009064536664832624
2021-04-05,0.02308196696215761,0.010113830004256797,0.005203894475596236,0.010300045161374637,0.1124723293949645,0.029875797619591235
2021-04-06,0.0059664400990261214,0.0006490215241940498,0.000311781422257147,0.0007525689931279647,0.034239733482870995,-0.011945986036512117
2021-04-07,-0.013625912450554615,-0.0031486149003862635,-0.0009843279076349229,-0.00314253211533653,-0.07683383516515306,-0.04964220767496167
2021-04-08,0.010035511307399434,-0.002167930520223378,-0.00125898675424055,-0.0022092284922905084,0.06650800161559935,0.052741406104964854
2021-04-09,-0.0022646376081477187,0.002732448958265366,0.002570252431860107,0.0026486294100224513,-0.026439087808186844,-0.008659695449544607
2021-04-12,-0.00014566428523633758,0.0005696562208054676,-0.0004073299999306901,0.0005231615001029563,0.0011626642882354276,0.004202739590466327
2021-04-13,0.019726945162833902,0.004532304133669987,0.0017323719424837069,0.004499104298504386,0.10969981126458485,0.07517453901806861
2021-04-14,0.007179858177289758,-0.003416261183318527,0.003358111298976988,-0.0034301513107778737,0.02628859256885361,-0.00752236570149341
2021-04-15,0.018026410097255228,0.012679696388094021,0.009449393897939496,0.01270086173573799,0.060911491093833904,0.020062725835840053
2021-04-16,0.010810640530123872,0.004525715683380296,0.002841443813238727,0.0045229417672285055,0.050656624114549645,-0.027525428680966614
2021-04-19,-0.013429808386374406,-0.0034213995398135943,-0.003529347591823395,-0.0035279937589032875,-0.06293211235912946,-0.019935329480504412
2021-04-20,-0.0017194123355581932,0.004274547076295867,-0.008747199313497125,0.004231180920926479,0.03341952255413645,0.015818806019950435
2021-04-21,0.002052752340624871,0.005726632884791706,0.01074810100907438,0.005677095720502861,-0.04142399100162268,-0.04899446301553274
2021-04-22,-0.016198577187720494,-0.004566727599290676,-0.009628306971395238,-0.004480027551686766,-0.04904992826934679,-0.04869240748749645
2021-04-23,0.004644271415590371,0.002736557157483682,0.008856224632086745,0.0027072761676424496,-0.016415494666891482,-0.01192093862559911
2021-04-26,0.026003937241607527,-0.004796917015791233,0.0010310242022457843,-0.004919168983644553,0.15086850243841626,0.11788455444766686
2021-04-27,0.007995005006577838,-0.001182093765107772,0.0010263258205212857,-0.001318991702634336,0.0428384009368606,0.024545096160748073
2021-04-28,0.0006928192729146093,-0.0026840721241111476,0.0005173149641775312,-0.0027127043829137383,0.0015703408166000024,-0.006812020236791564
2021-04-29,0.005640496360681095,0.002924637656209686,0.008854898351562737,0.0030554046597257144,-0.010431513593727104,-0.01952608946744537
2021-04-30,0.007084977550949067,-0.001202830048816263,-0.006729647523317545,-0.0014250358583370731,0.07615810292228212,0.08195514436531393
2021-05-03,0.015444054543423343,0.011241274922098565,0.0074376449481444815,0.011015429939489887,0.05547610251981762,0.012838137419794948
2021-05-04,-0.0056484990072109996,-0.00540475547169232,-0.002314237599044821,-0.00533128147956466,-0.0223198060480419,-0.03723488526741354
2021-05-05,0.04372333086818183,0.005992959868917554,0.005992361499102265,0.005691361567323305,0.23237817771357977,0.10956094674028477
2021-05-06,0.022550097273660644,0.009550582967733385,0.008050152328450045,0.009781460117253976,0.09504982199971372,0.020831977312515307
2021-05-07,0.0018000016406711857,0.00453187150629655,0.00963665939255605,0.004504736485738618,-0.03738328711875315,0.0034677757912977805
2021-05-10,-0.014161891036241459,0.0024426610927725375,-0.0043271232369361135,0.0024723355425803994,-0.06333573003276818,-0.04936701558112862
2021-05-11,0.01282629538990297,-0.005060014595250799,-0.009261384465219461,-0.005038290185621611,0.12326469466551512,0.02551278461889386
2021-05-12,-0.0431285166313494,-0.012672993719013599,-0.015936792590103527,-0.012373482934632266,-0.17908713683757876,-0.14268970150550034
2021-05-13,0.01742943796387151,0.011804662338546693,0.008494958615479206,0.011745741413070358,0.062101834705833046,0.017153257960932214
2021-05-14,0.02061759877097845,0.006366087003755119,0.013989839118725322,0.006508387093058617,0.05375639703224409,0.023601274280830656
2021-05-17,-0.00844274429178517,0.0027866583797092363,0.0031098894478385746,0.002968209819540044,-0.0662059129899039,-0.05886212982223075
2021-05-18,-0.004358603510738576,-0.0034535529673892116,-0.008646340971441622,-0.003287521171591448,0.01708008379277666,-0.0080905540521333
2021-05-19,-0.05502496853780313,-3.838391803962943e-05,-0.00535526478265715,0.0007283460354099668,-0.30337348731353303,-0.1724644056611768
2021-05-20,0.0316634356068711,0.010675050691390698,0.008595708763838073,0.010457715913008488,0.14700206982203626,0.11522944099770259
2021-05-21,-0.021497824737603272,-0.00393637203268098,0.0023746797752530247,-0.0036771650505934847,-0.1408603473018848,-0.09510386284915157
2021-05-24,0.047287331314570705,0.0014956370669570328,0.006160084121522578,0.0011525748714594196,0.25292356727981136,0.1515798710899547
2021-05-25,-0.0040971051605681996,-0.005779048889734493,-0.005482264863134029,-0.00572683081274253,0.002828693352260959,-0.00023182418166906363
2021-05-26,0.014872081029443266,0.0020592915150068397,0.0037127526757294287,0.002050308435722168,0.07066872279801245,0.02862708929602181
2021-05-27,-0.0039597014424025585,-0.0031515830024398802,0.002493264197657327,-0.0030534732066613782,-0.03622452964270197,-0.02944176420746719
2021-05-28,-0.011492925379301373,0.002095621300528713,0.002936812078919124,0.0023463813560769286,-0.08364161267040388,-0.07462470299451511
2021-06-01,0.0019320991050394564,-0.006426203666191559,0.006155867931106327,-0.006333225779976083,-0.019186745025294893,-0.01931100728716511
2021-06-02,0.005887695082374623,-0.0015711673564877834,0.003927973385446997,-0.0016975474193951005,0.015686303567012755,0.02450440568017971
2021-06-03,0.006975701709594551,0.0021955768731241835,0.0015356426218946573,0.0021514497559751112,0.03417599714809401,0.044467749109870426
2021-06-04,-0.006163965303206658,0.008047599305701937,0.00663026846810969,0.008120534296673953,-0.07013513415978842,-0.059100406476321476
2021-06-07,-0.015368342643534445,-0.0014053948453316579,-0.001919024263638152,-0.0013843069156337885,-0.08261493454301594,-0.06250262895083315
2021-06-08,-0.002371154567070977,-0.0060144299236449365,-0.0026256523440645048,-0.005962531263571175,-0.0010986656821033386,-0.005131100490420327
