date,sector,sentiment_lagged
2021-01-14,Materials,0.09878
2021-01-14,RealEstate,0.25606
2021-01-14,Tech,0.5259400000000001
2021-01-14,Utilities,0.22418
2021-01-15,Comm,0.09888
2021-01-15,Consumer,0.28184
2021-01-15,Energy,0.23156
2021-01-15,Financials,0.05706
2021-01-15,Healthcare,0.22643999999999997
2021-01-15,Industrials,0.44444
2021-01-15,Materials,0.09878
2021-01-15,RealEstate,0.19685999999999998
2021-01-15,Tech,0.51728
2021-01-15,Utilities,0.07558000000000001
2021-01-19,Comm,0.11454
2021-01-19,Consumer,0.48804
2021-01-19,Energy,0.45562
2021-01-19,Financials,0.72216
2021-01-19,Healthcare,0.15411999999999998
2021-01-19,Industrials,0.07342
2021-01-19,Materials,0.09878
2021-01-19,RealEstate,0.24176000000000003
2021-01-19,Tech,0.47786
2021-01-19,Utilities,0.24001999999999998
2021-01-20,Comm,0.2617
2021-01-20,Consumer,0.28336
2021-01-20,Energy,0.42674
2021-01-20,Financials,0.61844
2021-01-20,Healthcare,0.19478
2021-01-20,Industrials,-0.06751999999999998
2021-01-20,Materials,-0.07134000000000003
2021-01-20,RealEstate,0.12738
2021-01-20,Tech,0.38382000000000005
2021-01-20,Utilities,0.14272
2021-01-21,Comm,-0.25994
2021-01-21,Consumer,-0.28274
2021-01-21,Energy,0.29118000000000005
2021-01-21,Financials,0.32595999999999997
2021-01-21,Healthcare,0.44382
2021-01-21,Industrials,0.059199999999999996
2021-01-21,Materials,0.030779999999999995
2021-01-21,RealEstate,0.18712
2021-01-21,Tech,0.48428000000000004
2021-01-21,Utilities,0.12854000000000002
2021-01-22,Comm,-0.25292
2021-01-22,Consumer,-0.018459999999999987
2021-01-22,Energy,-0.34290000000000004
2021-01-22,Financials,0.2552
2021-01-22,Healthcare,0.2083
2021-01-22,Industrials,0.07438
2021-01-22,Materials,-0.017220000000000003
2021-01-22,RealEstate,0.18712
2021-01-22,Tech,0.61362
2021-01-22,Utilities,0.12854000000000002
2021-01-25,Comm,0.11674
2021-01-25,Consumer,0.25066
2021-01-25,Energy,0.20682
2021-01-25,Financials,0.14986000000000002
2021-01-25,Healthcare,0.12738
2021-01-25,Industrials,0.04329999999999999
2021-01-25,Materials,0.05502
2021-01-25,RealEstate,0.18712
2021-01-25,Tech,0.21080000000000002
2021-01-25,Utilities,0.09966
2021-01-26,Comm,0.3545
2021-01-26,Consumer,0.21902
2021-01-26,Energy,0.27149999999999996
2021-01-26,Financials,0.42018000000000005
2021-01-26,Healthcare,0.16794
2021-01-26,Industrials,0.42898
2021-01-26,Materials,0.0679
2021-01-26,RealEstate,0.34240000000000004
2021-01-26,Tech,0.5424
2021-01-26,Utilities,0.23411999999999997
2021-01-27,Comm,0.025820000000000003
2021-01-27,Consumer,0.2852
2021-01-27,Energy,0.4963
2021-01-27,Financials,0.55216
2021-01-27,Healthcare,-0.09646
2021-01-27,Industrials,0.7066600000000001
2021-01-27,Materials,-0.02994
2021-01-27,RealEstate,0.4016
2021-01-27,Tech,0.53876
2021-01-27,Utilities,0.21748000000000003
2021-01-28,Comm,-0.020239999999999998
2021-01-28,Consumer,0.18164
2021-01-28,Energy,0.40976
2021-01-28,Financials,-0.01752
2021-01-28,Healthcare,0.30964
2021-01-28,Industrials,0.036520000000000004
2021-01-28,Materials,-0.039779999999999996
2021-01-28,RealEstate,0.39228
2021-01-28,Tech,0.61932
2021-01-28,Utilities,0.3379
2021-01-29,Comm,0.59914
2021-01-29,Consumer,0.37017999999999995
2021-01-29,Energy,0.36025999999999997
2021-01-29,Financials,0.22746
2021-01-29,Healthcare,0.28368
2021-01-29,Industrials,0.34448
2021-01-29,Materials,0.25868
2021-01-29,RealEstate,0.25458
2021-01-29,Tech,0.11238000000000001
2021-01-29,Utilities,0.27198
2021-02-01,Comm,0.21118
2021-02-01,Consumer,0.41802
2021-02-01,Energy,-0.40878
2021-02-01,Financials,0.35074
2021-02-01,Healthcare,-0.11467999999999998
2021-02-01,Industrials,0.50832
2021-02-01,Materials,0.1102
2021-02-01,RealEstate,0.13542
2021-02-01,Tech,0.34518
2021-02-01,Utilities,0.15324
2021-02-02,Comm,0.5861799999999999
2021-02-02,Consumer,0.15846
2021-02-02,Energy,0.40001999999999993
2021-02-02,Financials,0.29574
2021-02-02,Healthcare,0.34972000000000003
2021-02-02,Industrials,-0.07638
2021-02-02,Materials,0.08038
2021-02-02,RealEstate,0.18418
2021-02-02,Tech,0.6581400000000001
2021-02-02,Utilities,0.18166
2021-02-03,Comm,0.24164
2021-02-03,Consumer,0.44154
2021-02-03,Energy,0.1613
2021-02-03,Financials,0.46102
2021-02-03,Healthcare,0.3295
2021-02-03,Industrials,0.17212
2021-02-03,Materials,0.08038
2021-02-03,RealEstate,0.09966
2021-02-03,Tech,0.5695
2021-02-03,Utilities,0.2363
2021-02-04,Comm,0.06658
2021-02-04,Consumer,0.17819999999999997
2021-02-04,Energy,0.00830000000000002
2021-02-04,Financials,0.43654000000000004
2021-02-04,Healthcare,0.30326
2021-02-04,Industrials,0.28156
2021-02-04,Materials,0.02064
2021-02-04,RealEstate,0.22296
2021-02-04,Tech,0.58818
2021-02-04,Utilities,0.055339999999999986
2021-02-05,Comm,-0.009980000000000011
2021-02-05,Consumer,0.29562
2021-02-05,Energy,0.19405999999999998
2021-02-05,Financials,-0.11932000000000001
2021-02-05,Healthcare,0.0118
2021-02-05,Industrials,0.40465999999999996
2021-02-05,Materials,0.02064
2021-02-05,RealEstate,0.12084000000000002
2021-02-05,Tech,0.40996000000000005
2021-02-05,Utilities,0.26656
2021-02-08,Comm,0.01058
2021-02-08,Consumer,-0.45552000000000004
2021-02-08,Energy,0.12662
2021-02-08,Financials,0.12635999999999997
2021-02-08,Healthcare,0.5341400000000001
2021-02-08,Industrials,0.10129999999999999
2021-02-08,Materials,0.01032
2021-02-08,RealEstate,0.19476
2021-02-08,Tech,0.51632
2021-02-08,Utilities,0.30996
2021-02-09,Comm,0.027639999999999998
2021-02-09,Consumer,0.43027999999999994
2021-02-09,Energy,0.18894
2021-02-09,Financials,0.08381999999999999
2021-02-09,Healthcare,0.02372000000000001
2021-02-09,Industrials,0.4889
2021-02-09,Materials,0.08453999999999999
2021-02-09,RealEstate,0.28978000000000004
2021-02-09,Tech,0.40472
2021-02-09,Utilities,0.32280000000000003
2021-02-10,Comm,0.13240000000000002
2021-02-10,Consumer,0.26894
2021-02-10,Energy,0.33687999999999996
2021-02-10,Financials,0.009739999999999993
2021-02-10,Healthcare,0.35768000000000005
2021-02-10,Industrials,0.22010000000000002
2021-02-10,Materials,0.2807
2021-02-10,RealEstate,0.22214
2021-02-10,Tech,0.39006
2021-02-10,Utilities,0.37744
2021-02-11,Comm,-0.0982
2021-02-11,Consumer,0.4328
2021-02-11,Energy,0.1678
2021-02-11,Financials,-0.06562000000000001
2021-02-11,Healthcare,0.31264000000000003
2021-02-11,Industrials,0.14764
2021-02-11,Materials,0.37245999999999996
2021-02-11,RealEstate,0.22214
2021-02-11,Tech,0.29460000000000003
2021-02-11,Utilities,0.32938
2021-02-12,Comm,0.30326
2021-02-12,Consumer,0.50804
2021-02-12,Energy,0.10528
2021-02-12,Financials,0.21679999999999996
2021-02-12,Healthcare,-0.02014
2021-02-12,Industrials,-0.055339999999999986
2021-02-12,Materials,0.37245999999999996
2021-02-12,RealEstate,0.08808
2021-02-12,Tech,0.44814
2021-02-12,Utilities,-0.018379999999999997
2021-02-16,Comm,0.24108000000000002
2021-02-16,Consumer,0.23034
2021-02-16,Energy,0.07342
2021-02-16,Financials,0.025739999999999996
2021-02-16,Healthcare,0.13758
2021-02-16,Industrials,0.43542000000000003
2021-02-16,Materials,0.37245999999999996
2021-02-16,RealEstate,0.5176999999999999
2021-02-16,Tech,0.38328
2021-02-16,Utilities,0.27027999999999996
2021-02-17,Comm,0.49992000000000003
2021-02-17,Consumer,0.39504
2021-02-17,Energy,0.39825999999999995
2021-02-17,Financials,0.30938
2021-02-17,Healthcare,0.1997
2021-02-17,Industrials,-0.30522
2021-02-17,Materials,0.19554
2021-02-17,RealEstate,0.55984
2021-02-17,Tech,0.2447
2021-02-17,Utilities,0.48624
2021-02-18,Comm,0.28142
2021-02-18,Consumer,0.3049
2021-02-18,Energy,-0.04786
2021-02-18,Financials,0.57802
2021-02-18,Healthcare,0.27706
2021-02-18,Industrials,-0.17458
2021-02-18,Materials,0.23712
2021-02-18,RealEstate,0.34438
2021-02-18,Tech,0.47292000000000006
2021-02-18,Utilities,0.40628000000000003
2021-02-19,Comm,0.2753
2021-02-19,Consumer,0.42922000000000005
2021-02-19,Energy,0.31938
2021-02-19,Financials,0.27046000000000003
2021-02-19,Healthcare,0.18250000000000002
2021-02-19,Industrials,0.16025999999999999
2021-02-19,Materials,0.37098
2021-02-19,RealEstate,0.34438
2021-02-19,Tech,0.18246
2021-02-19,Utilities,0.33538
2021-02-22,Comm,0.18639999999999998
2021-02-22,Consumer,0.46790000000000004
2021-02-22,Energy,0.61034
2021-02-22,Financials,0.33764000000000005
2021-02-22,Healthcare,0.2817
2021-02-22,Industrials,0.31022
2021-02-22,Materials,0.28700000000000003
2021-02-22,RealEstate,0.068
2021-02-22,Tech,0.35760000000000003
2021-02-22,Utilities,0.48034
2021-02-23,Comm,0.25806
2021-02-23,Consumer,0.41218000000000005
2021-02-23,Energy,0.49516
2021-02-23,Financials,0.07014000000000001
2021-02-23,Healthcare,0.3696
2021-02-23,Industrials,0.2897
2021-02-23,Materials,-0.05005999999999999
2021-02-23,RealEstate,0.0
2021-02-23,Tech,0.48125999999999997
2021-02-23,Utilities,0.4793
2021-02-24,Comm,0.45716
2021-02-24,Consumer,0.43278
2021-02-24,Energy,0.5422
2021-02-24,Financials,0.07866
2021-02-24,Healthcare,0.07718
2021-02-24,Industrials,0.22474
2021-02-24,Materials,0.04975999999999999
2021-02-24,RealEstate,0.04046
2021-02-24,Tech,0.63642
2021-02-24,Utilities,0.32595999999999997
2021-02-25,Comm,0.0029799999999999827
2021-02-25,Consumer,0.19036
2021-02-25,Energy,0.03724000000000001
2021-02-25,Financials,0.26882
2021-02-25,Healthcare,0.19962
2021-02-25,Industrials,-0.11850000000000001
2021-02-25,Materials,-0.03062
2021-02-25,RealEstate,0.068
2021-02-25,Tech,0.40114
2021-02-25,Utilities,0.05008
2021-02-26,Comm,0.0050000000000000044
2021-02-26,Consumer,0.41098
2021-02-26,Energy,0.12366000000000002
2021-02-26,Financials,0.52536
2021-02-26,Healthcare,0.43390000000000006
2021-02-26,Industrials,0.04735999999999998
2021-02-26,Materials,0.0
2021-02-26,RealEstate,0.12738
2021-02-26,Tech,0.14479999999999998
2021-02-26,Utilities,0.05464
2021-03-01,Comm,0.17753999999999998
2021-03-01,Consumer,0.3717
2021-03-01,Energy,0.14272
2021-03-01,Financials,0.22426000000000004
2021-03-01,Healthcare,0.005580000000000003
2021-03-01,Industrials,0.052660000000000005
2021-03-01,Materials,0.059199999999999996
2021-03-01,RealEstate,0.07034
2021-03-01,Tech,0.19952
2021-03-01,Utilities,-0.059199999999999996
2021-03-02,Comm,0.10173999999999998
2021-03-02,Consumer,0.52304
2021-03-02,Energy,0.6227199999999999
2021-03-02,Financials,0.21456
2021-03-02,Healthcare,0.30434
2021-03-02,Industrials,0.2184
2021-03-02,Materials,0.055339999999999986
2021-03-02,RealEstate,0.46886
2021-03-02,Tech,0.35884
2021-03-02,Utilities,0.037380000000000004
2021-03-03,Comm,0.27152000000000004
2021-03-03,Consumer,0.19
2021-03-03,Energy,0.05106000000000001
2021-03-03,Financials,0.58062
2021-03-03,Healthcare,0.45686
2021-03-03,Industrials,-0.014419999999999999
2021-03-03,Materials,0.055339999999999986
2021-03-03,RealEstate,0.34148
2021-03-03,Tech,0.049420000000000006
2021-03-03,Utilities,-0.07003999999999999
2021-03-04,Comm,0.18672
2021-03-04,Consumer,0.25945999999999997
2021-03-04,Energy,0.2915
2021-03-04,Financials,0.0050000000000000044
2021-03-04,Healthcare,0.43006
2021-03-04,Industrials,0.1593
2021-03-04,Materials,0.055339999999999986
2021-03-04,RealEstate,0.00516
2021-03-04,Tech,0.28208
2021-03-04,Utilities,0.029620000000000014
2021-03-05,Comm,0.20973999999999998
2021-03-05,Consumer,-0.11806000000000001
2021-03-05,Energy,0.27544
2021-03-05,Financials,0.15598
2021-03-05,Healthcare,0.0070599999999999994
2021-03-05,Industrials,0.29181999999999997
2021-03-05,Materials,0.16454
2021-03-05,RealEstate,0.11148
2021-03-05,Tech,0.21136
2021-03-05,Utilities,0.23264
2021-03-08,Comm,0.18041999999999997
2021-03-08,Consumer,0.36168
2021-03-08,Energy,0.36541999999999997
2021-03-08,Financials,0.3056
2021-03-08,Healthcare,-0.11594
2021-03-08,Industrials,0.009020000000000005
2021-03-08,Materials,0.068
2021-03-08,RealEstate,0.0
2021-03-08,Tech,0.31036
2021-03-08,Utilities,0.22671999999999998
2021-03-09,Comm,0.02659999999999999
2021-03-09,Consumer,0.22662
2021-03-09,Energy,0.31572
2021-03-09,Financials,0.16978
2021-03-09,Healthcare,0.21915999999999997
2021-03-09,Industrials,0.40518
2021-03-09,Materials,0.17908
2021-03-09,RealEstate,0.22386
2021-03-09,Tech,0.5393
2021-03-09,Utilities,0.10588
2021-03-10,Comm,0.33566
2021-03-10,Consumer,0.35426
2021-03-10,Energy,-0.07968000000000001
2021-03-10,Financials,0.07764
2021-03-10,Healthcare,0.059199999999999996
2021-03-10,Industrials,0.50618
2021-03-10,Materials,0.11988000000000001
2021-03-10,RealEstate,0.22386
2021-03-10,Tech,0.07762
2021-03-10,Utilities,0.0468
2021-03-11,Comm,0.24026
2021-03-11,Consumer,0.36463999999999996
2021-03-11,Energy,0.28328
2021-03-11,Financials,0.31248
2021-03-11,Healthcare,0.20288
2021-03-11,Industrials,-0.20506000000000002
2021-03-11,Materials,0.20544
2021-03-11,RealEstate,0.25944
2021-03-11,Tech,0.27090000000000003
2021-03-11,Utilities,0.23768000000000003
2021-03-12,Comm,0.30932
2021-03-12,Consumer,0.37078
2021-03-12,Energy,0.52962
2021-03-12,Financials,0.24486
2021-03-12,Healthcare,-0.14040000000000002
2021-03-12,Industrials,0.46563999999999994
2021-03-12,Materials,0.25402
2021-03-12,RealEstate,0.32308
2021-03-12,Tech,0.34198
2021-03-12,Utilities,0.23768000000000003
2021-03-15,Comm,0.19826000000000002
2021-03-15,Consumer,0.39662000000000003
2021-03-15,Energy,0.46243999999999996
2021-03-15,Financials,0.22552000000000003
2021-03-15,Healthcare,-0.23824
2021-03-15,Industrials,0.5947199999999999
2021-03-15,Materials,0.22513999999999998
2021-03-15,RealEstate,0.08768000000000001
2021-03-15,Tech,0.35722
2021-03-15,Utilities,0.30992000000000003
2021-03-16,Comm,0.19152
2021-03-16,Consumer,0.72626
2021-03-16,Energy,0.45502000000000004
2021-03-16,Financials,0.41692
2021-03-16,Healthcare,0.49623999999999996
2021-03-16,Industrials,0.53362
2021-03-16,Materials,0.16594
2021-03-16,RealEstate,0.3514
2021-03-16,Tech,0.31118
2021-03-16,Utilities,0.4082800000000001
2021-03-17,Comm,0.19822
2021-03-17,Consumer,0.4355399999999999
2021-03-17,Energy,0.06806000000000001
2021-03-17,Financials,0.07651999999999999
2021-03-17,Healthcare,0.33104
2021-03-17,Industrials,0.10998000000000001
2021-03-17,Materials,0.08556
2021-03-17,RealEstate,0.10354000000000001
2021-03-17,Tech,-0.01531999999999999
2021-03-17,Utilities,0.26124
2021-03-18,Comm,0.19004
2021-03-18,Consumer,0.36776
2021-03-18,Energy,0.22818
2021-03-18,Financials,0.30916
2021-03-18,Healthcare,0.24574
2021-03-18,Industrials,-0.008620000000000006
2021-03-18,Materials,0.14020000000000002
2021-03-18,RealEstate,-0.03598
2021-03-18,Tech,0.51366
2021-03-18,Utilities,0.26124
2021-03-19,Comm,-0.05923999999999998
2021-03-19,Consumer,0.32822
2021-03-19,Energy,0.015660000000000007
2021-03-19,Financials,0.21642
2021-03-19,Healthcare,0.19083999999999998
2021-03-19,Industrials,0.020120000000000006
2021-03-19,Materials,0.14020000000000002
2021-03-19,RealEstate,0.17936000000000002
2021-03-19,Tech,0.36956
2021-03-19,Utilities,0.18666
2021-03-22,Comm,0.23836
2021-03-22,Consumer,0.29246
2021-03-22,Energy,0.52568
2021-03-22,Financials,0.03812000000000002
2021-03-22,Healthcare,0.36713999999999997
2021-03-22,Industrials,-0.09031999999999998
2021-03-22,Materials,0.12264
2021-03-22,RealEstate,0.17936000000000002
2021-03-22,Tech,0.2932
2021-03-22,Utilities,0.18666
2021-03-23,Comm,0.04826
2021-03-23,Consumer,0.28144
2021-03-23,Energy,0.21434000000000003
2021-03-23,Financials,0.49358
2021-03-23,Healthcare,0.25084
2021-03-23,Industrials,0.18906
2021-03-23,Materials,0.131
2021-03-23,RealEstate,0.17936000000000002
2021-03-23,Tech,0.3894
2021-03-23,Utilities,0.18666
2021-03-24,Comm,0.19413999999999998
2021-03-24,Consumer,0.32172
2021-03-24,Energy,-0.53796
2021-03-24,Financials,0.38520000000000004
2021-03-24,Healthcare,0.11446
2021-03-24,Industrials,0.07610000000000001
2021-03-24,Materials,-0.05
2021-03-24,RealEstate,0.025019999999999997
2021-03-24,Tech,0.41150000000000003
2021-03-24,Utilities,0.1072
2021-03-25,Comm,0.31466
2021-03-25,Consumer,0.5319200000000001
2021-03-25,Energy,-0.12308
2021-03-25,Financials,0.42606
2021-03-25,Healthcare,0.17994000000000002
2021-03-25,Industrials,-0.009060000000000012
2021-03-25,Materials,0.05464
2021-03-25,RealEstate,0.025019999999999997
2021-03-25,Tech,0.2624
2021-03-25,Utilities,0.1072
2021-03-26,Comm,-0.01544
2021-03-26,Consumer,0.02345999999999999
2021-03-26,Energy,0.23445999999999997
2021-03-26,Financials,0.11617999999999999
2021-03-26,Healthcare,0.14908000000000002
2021-03-26,Industrials,-0.009060000000000012
2021-03-26,Materials,0.18436
2021-03-26,RealEstate,0.15088
2021-03-26,Tech,0.08946
2021-03-26,Utilities,0.24753999999999995
2021-03-29,Comm,0.011619999999999986
2021-03-29,Consumer,-0.14148
2021-03-29,Energy,0.58304
2021-03-29,Financials,0.52722
2021-03-29,Healthcare,0.008819999999999991
2021-03-29,Industrials,0.13328
2021-03-29,Materials,0.011319999999999997
2021-03-29,RealEstate,0.15088
2021-03-29,Tech,0.27766
2021-03-29,Utilities,0.30674
2021-03-30,Comm,0.37714
2021-03-30,Consumer,0.88202
2021-03-30,Energy,0.32462
2021-03-30,Financials,0.15096000000000004
2021-03-30,Healthcare,0.5454399999999999
2021-03-30,Industrials,0.50954
2021-03-30,Materials,0.011319999999999997
2021-03-30,RealEstate,0.11878
2021-03-30,Tech,0.53842
2021-03-30,Utilities,0.31239999999999996
2021-03-31,Comm,0.14892
2021-03-31,Consumer,0.3641
2021-03-31,Energy,0.38672000000000006
2021-03-31,Financials,0.18539999999999998
2021-03-31,Healthcare,0.22311999999999999
2021-03-31,Industrials,0.20953999999999998
2021-03-31,Materials,0.011319999999999997
2021-03-31,RealEstate,0.08668
2021-03-31,Tech,0.49376
2021-03-31,Utilities,0.32784
2021-04-01,Comm,0.04046
2021-04-01,Consumer,0.35308
2021-04-01,Energy,0.37192000000000003
2021-04-01,Financials,0.29752
2021-04-01,Healthcare,0.13640000000000002
2021-04-01,Industrials,0.44374
2021-04-01,Materials,0.12972
2021-04-01,RealEstate,0.08668
2021-04-01,Tech,0.39726
2021-04-01,Utilities,0.13502
2021-04-05,Comm,0.11778
2021-04-05,Consumer,0.21318
2021-04-05,Energy,-0.4438000000000001
2021-04-05,Financials,0.40700000000000003
2021-04-05,Healthcare,0.02422
2021-04-05,Industrials,0.20518
2021-04-05,Materials,0.0
2021-04-05,RealEstate,0.027839999999999993
2021-04-05,Tech,0.20862000000000003
2021-04-05,Utilities,0.2465
2021-04-06,Comm,0.6818799999999999
2021-04-06,Consumer,0.43423999999999996
2021-04-06,Energy,0.10233999999999999
2021-04-06,Financials,0.5255799999999999
2021-04-06,Healthcare,0.47686
2021-04-06,Industrials,0.56602
2021-04-06,Materials,0.10963999999999999
2021-04-06,RealEstate,-0.08364000000000002
2021-04-06,Tech,0.5460200000000001
2021-04-06,Utilities,0.18966
2021-04-07,Comm,0.48512000000000005
2021-04-07,Consumer,0.56566
2021-04-07,Energy,0.08629999999999997
2021-04-07,Financials,-0.04160000000000001
2021-04-07,Healthcare,0.4243
2021-04-07,Industrials,-0.030459999999999997
2021-04-07,Materials,0.14522
2021-04-07,RealEstate,0.07053999999999998
2021-04-07,Tech,0.3002
2021-04-07,Utilities,0.10928
2021-04-08,Comm,0.22688000000000003
2021-04-08,Consumer,0.03841999999999999
2021-04-08,Energy,-0.10456000000000001
2021-04-08,Financials,0.22271999999999997
2021-04-08,Healthcare,0.2877
2021-04-08,Industrials,0.13434000000000001
2021-04-08,Materials,-0.08725999999999999
2021-04-08,RealEstate,0.2624
2021-04-08,Tech,0.37438000000000005
2021-04-08,Utilities,0.10928
2021-04-09,Comm,0.3437
2021-04-09,Consumer,0.79942
2021-04-09,Energy,0.07392
2021-04-09,Financials,0.09176
2021-04-09,Healthcare,0.22915999999999997
2021-04-09,Industrials,0.03907999999999999
2021-04-09,Materials,0.16572
2021-04-09,RealEstate,0.16706
2021-04-09,Tech,0.24372
2021-04-09,Utilities,0.2944
2021-04-12,Comm,0.17034
2021-04-12,Consumer,0.504
2021-04-12,Energy,-0.17114
2021-04-12,Financials,0.2517
2021-04-12,Healthcare,0.23836
2021-04-12,Industrials,0.47203999999999996
2021-04-12,Materials,0.16572
2021-04-12,RealEstate,0.16706
2021-04-12,Tech,0.44756
2021-04-12,Utilities,0.2944
2021-04-13,Comm,-0.09047999999999999
2021-04-13,Consumer,0.58574
2021-04-13,Energy,0.07350000000000001
2021-04-13,Financials,0.57706
2021-04-13,Healthcare,0.20766
2021-04-13,Industrials,0.35313999999999995
2021-04-13,Materials,0.15642
2021-04-13,RealEstate,0.20804
2021-04-13,Tech,0.3865
2021-04-13,Utilities,0.32344
2021-04-14,Comm,0.38488
2021-04-14,Consumer,0.35768
2021-04-14,Energy,0.37282000000000004
2021-04-14,Financials,0.649
2021-04-14,Healthcare,-0.06826000000000002
2021-04-14,Industrials,0.53834
2021-04-14,Materials,0.15642
2021-04-14,RealEstate,0.19771999999999998
2021-04-14,Tech,0.38132
2021-04-14,Utilities,0.16392
2021-04-15,Comm,0.22132000000000002
2021-04-15,Consumer,-0.027659999999999997
2021-04-15,Energy,0.17176
2021-04-15,Financials,0.52694
2021-04-15,Healthcare,-0.035199999999999995
2021-04-15,Industrials,0.42729999999999996
2021-04-15,Materials,0.11750000000000001
2021-04-15,RealEstate,0.12972
2021-04-15,Tech,0.26880000000000004
2021-04-15,Utilities,0.39818
2021-04-16,Comm,0.24186000000000002
2021-04-16,Consumer,-0.06708
2021-04-16,Energy,0.02906000000000001
2021-04-16,Financials,0.37618
2021-04-16,Healthcare,0.17816
2021-04-16,Industrials,0.62124
2021-04-16,Materials,0.11750000000000001
2021-04-16,RealEstate,0.09176
2021-04-16,Tech,0.46464
2021-04-16,Utilities,0.41532
2021-04-19,Comm,0.31018
2021-04-19,Consumer,0.54872
2021-04-19,Energy,0.09338
2021-04-19,Financials,0.67038
2021-04-19,Healthcare,0.0007800000000000015
2021-04-19,Industrials,0.04880000000000001
2021-04-19,Materials,0.07704
2021-04-19,RealEstate,0.09176
2021-04-19,Tech,0.24767999999999998
2021-04-19,Utilities,0.41532
2021-04-20,Comm,-0.04346
2021-04-20,Consumer,0.11351999999999998
2021-04-20,Energy,-0.020099999999999986
2021-04-20,Financials,0.54722
2021-04-20,Healthcare,0.06974
2021-04-20,Industrials,0.46264000000000005
2021-04-20,Materials,0.3733
2021-04-20,RealEstate,0.15539999999999998
2021-04-20,Tech,0.29946
2021-04-20,Utilities,0.34234
2021-04-21,Comm,0.15424
2021-04-21,Consumer,0.20817999999999998
2021-04-21,Energy,0.17709999999999998
2021-04-21,Financials,0.50796
2021-04-21,Healthcare,0.18712
2021-04-21,Industrials,0.07188000000000001
2021-04-21,Materials,0.36814
2021-04-21,RealEstate,0.15539999999999998
2021-04-21,Tech,0.46596000000000004
2021-04-21,Utilities,0.25976
2021-04-22,Comm,0.03269999999999999
2021-04-22,Consumer,0.19998
2021-04-22,Energy,0.14052
2021-04-22,Financials,0.3706
2021-04-22,Healthcare,0.31802
2021-04-22,Industrials,0.10921999999999998
2021-04-22,Materials,0.27968000000000004
2021-04-22,RealEstate,0.15539999999999998
2021-04-22,Tech,0.23933999999999997
2021-04-22,Utilities,0.30901999999999996
2021-04-23,Comm,0.33786
2021-04-23,Consumer,0.58956
2021-04-23,Energy,0.06058
2021-04-23,Financials,0.38574
2021-04-23,Healthcare,0.11164
2021-04-23,Industrials,0.11280000000000001
2021-04-23,Materials,0.41538
2021-04-23,RealEstate,0.14401999999999998
2021-04-23,Tech,0.57152
2021-04-23,Utilities,0.14658
2021-04-26,Comm,0.36564
2021-04-26,Consumer,0.38926
2021-04-26,Energy,0.098
2021-04-26,Financials,0.4532999999999999
2021-04-26,Healthcare,0.04348
2021-04-26,Industrials,0.14987999999999999
2021-04-26,Materials,0.43982
2021-04-26,RealEstate,0.29968
2021-04-26,Tech,0.44022000000000006
2021-04-26,Utilities,-0.0014800000000000008
2021-04-27,Comm,0.17396000000000003
2021-04-27,Consumer,0.54694
2021-04-27,Energy,-0.1157
2021-04-27,Financials,0.61674
2021-04-27,Healthcare,0.55146
2021-04-27,Industrials,0.17126000000000002
2021-04-27,Materials,0.43982
2021-04-27,RealEstate,0.11148
2021-04-27,Tech,0.59382
2021-04-27,Utilities,0.11438
2021-04-28,Comm,0.17192000000000002
2021-04-28,Consumer,0.31452
2021-04-28,Energy,-0.005159999999999998
2021-04-28,Financials,0.47162
2021-04-28,Healthcare,0.33494
2021-04-28,Industrials,0.65904
2021-04-28,Materials,0.48888
2021-04-28,RealEstate,0.11148
2021-04-28,Tech,0.19841999999999999
2021-04-28,Utilities,0.06548000000000001
2021-04-29,Comm,0.40062
2021-04-29,Consumer,0.47090000000000004
2021-04-29,Energy,0.41807999999999995
2021-04-29,Financials,0.14794000000000002
2021-04-29,Healthcare,0.10802
2021-04-29,Industrials,-0.23531999999999997
2021-04-29,Materials,0.51228
2021-04-29,RealEstate,0.39534
2021-04-29,Tech,0.35826
2021-04-29,Utilities,0.14998
2021-04-30,Comm,0.46606000000000003
2021-04-30,Consumer,0.07634000000000003
2021-04-30,Energy,0.44758
2021-04-30,Financials,0.27258
2021-04-30,Healthcare,0.454
2021-04-30,Industrials,0.12176000000000001
2021-04-30,Materials,0.30404
2021-04-30,RealEstate,0.29218
2021-04-30,Tech,0.3681
2021-04-30,Utilities,0.14998
2021-05-03,Comm,0.41638000000000003
2021-05-03,Consumer,0.35186
2021-05-03,Energy,0.50334
2021-05-03,Financials,0.38668
2021-05-03,Healthcare,0.40262000000000003
2021-05-03,Industrials,0.09578
2021-05-03,Materials,0.19958
2021-05-03,RealEstate,0.36158
2021-05-03,Tech,0.33748
2021-05-03,Utilities,0.3587
2021-05-04,Comm,0.49556000000000006
2021-05-04,Consumer,0.31416
2021-05-04,Energy,0.25476
2021-05-04,Financials,0.32584
2021-05-04,Healthcare,0.53762
2021-05-04,Industrials,0.03053999999999999
2021-05-04,Materials,0.04432
2021-05-04,RealEstate,0.37956
2021-05-04,Tech,0.44867999999999997
2021-05-04,Utilities,0.60136
2021-05-05,Comm,0.49288
2021-05-05,Consumer,0.30135999999999996
2021-05-05,Energy,0.17558
2021-05-05,Financials,0.38554
2021-05-05,Healthcare,0.24118
2021-05-05,Industrials,0.05474000000000001
2021-05-05,Materials,-0.11438
2021-05-05,RealEstate,0.37956
2021-05-05,Tech,0.22172
